 loan_id, loan_type, interest_rate ,loan_amount,remaining_principal,accrued_interest,remaining_interest,total_outstanding,past_due_penalty,expired_penalty, disbursement_date,repayment_start_date,repayment_frequency,repayment_end_date, number_of_repayments,loan_status,
4900001030,   BUSINESS,0.84,5000,98,700,0,98,4.12,41.28,28/07/2022,28/08/2022, Monthly ,,2,0,
4900000781,   BUSINESS,0.6,1000,0,200,0,0,1.36,67.11,10/12/2020,20/12/2020, Weekly ,,16,0,
4900001146,   BUSINESS,0.6,2000,0,400,0,0,0.25,0,01/07/2021,05/07/2021, Weekly ,,16,0,
4900001326,   BUSINESS,0.84,2000,245,560,35,280,4.81,504.52,07/09/2021,09/09/2021, Weekly ,,16,0,
4900001259,   GROUP  ,0.84,4000,2605,1120,700,3305,538.21,3118.95,08/12/2021,15/12/2021, Weekly ,,16,0,
4900001435,   BUSINESS,0.96,21884.05,0,1750.72,0,0,0,134.4,30/08/2021,24/10/2021, Monthly ,,1,0,
4900000439,   BUSINESS,0.96,21884.05,0,1750.72,0,0,0,186.48,30/08/2021,24/10/2021, Monthly ,,1,0,
4900000439,   BUSINESS,0.96,30000,0,2400,0,0,0,170.44,17/03/2022,17/04/2022, Monthly ,,1,0,
4900002234,   BUSINESS,0.6,4000,999.94,1200,279.06,1279,43.35,0,29/09/2022,06/10/2022, Weekly ,,24,0,
4900002101,   BUSINESS,0.6,5000,1458.39,1500,421.61,1880,89.11,33.99,29/08/2022,04/09/2022, Weekly ,,24,0,
4900000651,   BUSINESS,0.96,6000,0,480,0,0,0,10241.23,25/08/2020,17/09/2020, Monthly ,,1,0,
4900001225,   BUSINESS,0.48,2000,258,240,28,286,17.2,482.88,25/07/2021,04/08/2021, Daily ,,60,0,
4900002090,   BUSINESS,0.6,1500,264.5,300,37.5,302,11.01,32.99,09/08/2022,21/08/2022, Weekly ,,16,0,
4900001443,   BUSINESS,0.84,5000,1760.5,1400,437.5,2198,133.11,3492.83,08/09/2021,12/09/2021, Weekly ,,16,0,
4900000656,   BUSINESS,0.6,1000,0,200,0,0,1.64,110.15,16/04/2021,18/04/2021, Weekly ,,16,0,
4900001923,   BUSINESS,0.6,20000,0,2000,0,0,363.13,559.37,27/04/2022,26/06/2022, Monthly ,,2,0,
4900001267,   GROUP  ,0.84,1000,0,280,0,0,0.3,1.44,11/08/2021,18/08/2021, Weekly ,,16,0,
4900001267,   BUSINESS,0.84,2000,20,560,0,20,1.54,8.69,21/04/2022,25/04/2022, Weekly ,,16,0,
4900001148,   BUSINESS,0.6,3000,0,600,0,0,0.37,0.6,01/07/2021,05/07/2021, Weekly ,,16,0,
4900001148,   GROUP  ,0.6,4000,2750,800,530,3280,222.55,2581.24,03/10/2021,10/10/2021, Weekly ,,16,0,
4900001053,   BUSINESS,0.6,2000,0,400,0,0,18,68.81,30/01/2022,02/02/2022, Weekly ,,16,0,
4900001053,   BUSINESS,0.48,3000,0,480,0,0,61.64,58.04,03/06/2021,10/06/2021, Daily ,,80,0,
4900001689,   GROUP  ,0.84,1000,420,280,105,525,35.82,591.06,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001263,   GROUP  ,0.84,1500,0,420,0,0,0.3,1.98,11/08/2021,18/08/2021, Weekly ,,16,0,
4900001314,   GROUP  ,0.84,2000,560,560,140,700,25.68,115.16,30/08/2021,06/09/2021, Weekly ,,16,0,
4900000151,   BUSINESS,1.2,10000,2305,4000,500,2805,0,0,19/12/2017,19/12/2017, Bi-Weekly ,,8,0,
4900000686,   BUSINESS,0.84,1000,62.5,280,17.5,80,0.36,519.99,16/09/2020,21/09/2020, Weekly ,,16,0,
4900001006,   BUSINESS,0.6,3000,1985,600,375,2360,233.39,2824.02,22/07/2021,28/07/2021, Weekly ,,16,0,
4900001006,   BUSINESS,0.6,2000,53.5,400,0,53.5,0,73.02,20/05/2021,24/05/2021, Weekly ,,16,0,
4900001618,   GROUP  ,0.84,2000,750,560,180,930,62.45,1199.51,27/10/2021,03/11/2021, Weekly ,,16,0,
4900000077,   BUSINESS,1.2,5000,3333.33,1500,666.67,4000,0,0,17/10/2017,19/11/2017, Monthly ,,3,0,
4900001379,   GROUP  ,0.84,2000,0,560,0,0,2.95,116.25,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001711,   GROUP  ,0.84,2000,1296,560,350,1646,0,1530.69,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001683,   BUSINESS,0.84,2000,0,560,0,0,2.18,47.72,11/11/2021,17/11/2021, Weekly ,,16,0,
4900000848,   BUSINESS,0.6,1000,290,200,50,340,0,999.49,26/01/2021,31/01/2021, Weekly ,,16,0,
4900001739,   BUSINESS,0.6,2000,0,400,0,0,1.31,0.08,05/12/2021,07/12/2021, Daily ,,80,0,
4900002108,   BUSINESS,0.6,3000,262.5,450,37.5,300,30.22,0,08/12/2022,13/12/2022, Daily ,,60,0,
4900001065,   BUSINESS,0.96,3500,0,1960,0,0,263.46,427.72,06/06/2021,29/06/2021, Monthly ,,7,0,
4900002128,   BUSINESS,0.6,1500,524.25,300,93.75,618,15.26,51.86,29/08/2022,06/09/2022, Weekly ,,16,0,
4900001714,   GROUP  ,0.84,1500,914.25,420,236.25,1150.5,96.41,1198.11,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001231,   BUSINESS,0.84,1500,93.75,420,16.25,110,11.76,353.01,25/07/2021,01/08/2021, Weekly ,,16,0,
4900002192,   BUSINESS,0.6,1000,300,200,50,350,36.57,35.12,21/09/2022,25/09/2022, Weekly ,,16,0,
4900001248,   GROUP  ,0.6,5000,500,1250,69,569,333.08,1667.71,29/07/2021,05/08/2021, Weekly ,,20,0,
4900001381,   BUSINESS,0.84,2000,625,560,173,798,16.92,0,17/11/2022,24/11/2022, Weekly ,,16,0,
4900001381,   BUSINESS,0.84,1500,0,420,0,0,2,30.02,21/04/2022,25/04/2022, Weekly ,,16,0,
4900001236,   BUSINESS,0.84,2000,0,560,0,0,48.13,69.54,22/03/2022,24/03/2022, Weekly ,,16,0,
4900001236,   GROUP  ,0.84,3000,0,840,0,0,0,50.15,01/08/2021,08/08/2021, Weekly ,,16,0,
4900001454,   BUSINESS,0.48,2000,1090.5,480,260,1350.5,119.78,612.26,08/09/2021,13/09/2021, Daily ,,120,0,
4900000437,   BUSINESS,1.2,11772.9,0,1177.29,0,0,0,10850.2,23/07/2019,22/09/2019, Monthly ,,1,0,
4900001534,   GROUP  ,0.84,1000,405,280,105,510,22.19,680.66,27/09/2021,04/10/2021, Weekly ,,16,0,
4900002282,   BUSINESS,0.96,20000,0,3200,0,0,114.91,0,03/11/2022,20/12/2022, Monthly ,,2,0,
4900002134,   BUSINESS,0.96,21328.86,0,1706.31,0,0,0,400.46,14/11/2022,16/02/2023, Monthly ,,1,0,
4900001770,   BUSINESS,0.96,5000,3900,800,400,4300,170.26,7391.85,20/12/2021,16/01/2022, Monthly ,,2,0,
4900000364,   BUSINESS,0.96,5000,0,1200,0,0,10.88,4.58,12/12/2018,10/01/2019, Monthly ,,3,0,
4900002283,   BUSINESS,0.84,25000,0,3500,0,0,137.18,0,07/11/2022,20/12/2022, Monthly ,,2,0,
4900001034,   BUSINESS,0.84,24069.73,0,5054.64,0,0,192.89,69.15,30/05/2021,25/07/2021, Monthly ,,3,0,
4900001034,   BUSINESS,0.84,21861.61,0,7651.56,0,0,1594.59,3334.5,14/10/2021,14/12/2021, Monthly ,,5,0,
4900001034,   BUSINESS,0.84,21861.61,0,7651.56,0,0,1278.32,410.81,27/10/2021,14/12/2021, Monthly ,,5,0,
4900001034,   BUSINESS,0.84,16400,0,3444,0,0,151.17,147.73,30/05/2021,25/07/2021, Monthly ,,3,0,
4900000563,   BUSINESS,0.72,2000,0,720,0,0,21.77,7.2,28/04/2022,29/05/2022, Monthly ,,6,0,
4900000563,   BUSINESS,0.72,2500,0,900,0,0,14.58,0,22/08/2021,02/09/2021, Monthly ,,6,0,
4900000563,   BUSINESS,0.84,3000,0,1260,0,0,42.44,365.44,05/02/2020,04/03/2020, Monthly ,,6,0,
4900001694,   BUSINESS,0.72,5000,0,1200,0,0,93.49,87.92,30/06/2022,27/07/2022, Monthly ,,4,0,
4900001694,   BUSINESS,0.72,5000,0,1200,0,0,180.68,92.93,17/11/2021,12/12/2021, Monthly ,,4,0,
4900000948,   BUSINESS,0.96,3000,0,1440,0,0,143.6,13.65,22/04/2021,19/05/2021, Monthly ,,6,0,
4900000470,   BUSINESS,1.2,10000,0,3000,0,0,0,9146.8,16/09/2019,15/12/2019, Quarterly ,,1,0,
4900000860,   BUSINESS,0.72,15000,0,5400,0,0,1085.48,1052.96,22/09/2021,17/10/2021, Monthly ,,6,0,
4900000860,   BUSINESS,0.72,6000,0,720,0,0,0,8.52,07/09/2021,30/09/2021, Monthly ,,2,0,
4900000860,   BUSINESS,0.72,10000,0,2400,0,0,6.12,0,01/02/2021,28/02/2021, Monthly ,,4,0,
4900000860,   BUSINESS,0.72,15000,0,5400,0,0,154.47,0,19/05/2021,16/06/2021, Monthly ,,6,0,
4900001199,   BUSINESS,0.84,2000,125,560,35,160,4.13,482.11,25/07/2021,29/07/2021, Weekly ,,16,0,
4900000907,   BUSINESS,0.48,1500,135,180,15,150,30,458.76,21/03/2021,24/03/2021, Daily ,,60,0,
4900001487,   BUSINESS,0.84,5000,312.5,1400,87.5,400,18.9,757.99,22/09/2021,27/09/2021, Weekly ,,16,0,
4900002385,   BUSINESS,1.2,20000,20000,2000,2000,22000,0,72.33,26/01/2023,26/02/2023, Monthly ,,1,0,
4900000099,   BUSINESS,0.96,5000,211.72,1200,0,211.72,0,13670.6,08/08/2019,05/09/2019, Monthly ,,3,0,
4900000638,   BUSINESS,0.6,2000,0,400,0,0,22.01,1.24,10/08/2020,17/08/2020, Weekly ,,16,0,
4900001544,   GROUP  ,0.6,1500,907.25,300,168.75,1076,47.78,781.78,28/09/2021,05/10/2021, Weekly ,,16,0,
4900002052,   BUSINESS,0.84,20000,3333.35,8400,1130.65,4464,239.17,587.54,07/07/2022,07/08/2022, Monthly ,,6,0,
4900001737,   BUSINESS,0.6,2000,0,400,0,0,65.84,37.35,28/11/2021,29/11/2021, Weekly ,,16,0,
